Age,EdLevel,MainBranch,DevType,Country,Industry,Employment,OrgSize,WorkExp,Worktype,YearsCode,YearsCodePro,Salary,Avgcodepro_time
1,1,1,9,10,4,1,1,0,0,8,4,17448.0,4
1,2,1,10,5,4,0,2,2,2,16,16,90987.0,0
2,2,1,9,8,4,1,1,2,0,18,13,50332.0,5
1,1,1,9,13,4,1,4,1,1,10,5,49261.0,5
0,0,1,9,24,3,1,1,0,0,8,3,62069.0,5
4,0,1,6,9,4,1,1,1,0,47,35,67466.0,12
3,2,1,5,9,4,1,5,1,0,23,23,100664.0,0
2,2,1,9,9,4,1,3,1,0,11,8,72821.0,3
1,0,1,6,6,4,1,2,1,1,5,5,69017.0,0
1,2,1,9,1,6,1,2,1,0,12,8,82459.0,4
2,2,1,9,24,4,1,3,1,2,19,16,109490.0,3
1,2,1,5,5,4,1,5,1,0,15,10,40944.0,5
2,1,1,9,9,4,1,2,4,0,25,20,80317.0,5
3,3,1,9,8,4,0,0,5,1,32,30,51403.0,2
1,1,1,6,23,4,1,3,2,2,14,11,80000.0,3
1,1,1,9,21,6,1,2,0,0,4,2,36488.0,2
2,2,1,9,7,4,1,3,3,1,30,23,74963.0,7
1,1,1,5,16,4,1,2,1,2,9,8,102404.0,1
2,0,1,8,14,4,1,4,1,1,1,12,71629.0,-11
1,0,1,6,7,4,1,2,1,0,13,3,35340.0,10
3,1,1,9,9,2,2,3,4,2,24,23,85672.0,1
2,1,1,9,0,4,1,0,3,2,28,20,109071.0,8
2,2,1,9,16,4,1,3,2,0,31,14,86134.0,17
0,1,1,10,19,4,1,2,0,1,5,2,22276.0,3
2,2,1,5,12,4,1,5,2,2,17,12,56757.0,5
1,0,1,9,9,4,1,3,1,2,9,9,48190.0,0
0,0,1,9,24,4,1,5,0,0,11,4,73242.0,7
1,2,1,2,0,1,1,2,0,0,7,4,85935.0,3
1,2,1,4,8,4,1,4,1,0,15,10,114586.0,5
3,2,1,5,16,3,1,5,4,0,29,24,119631.0,5
3,0,1,9,24,4,1,5,5,2,29,29,62069.0,0
1,1,1,5,21,4,1,2,2,0,16,12,47545.0,4
1,1,1,9,14,4,1,0,1,2,15,9,60702.0,6
2,1,1,9,13,4,0,0,3,0,21,18,42836.0,3
3,2,1,4,25,4,1,5,5,0,36,29,160000.0,7
1,1,1,9,24,7,1,2,1,0,14,10,55862.0,4
1,2,1,8,9,2,2,1,0,0,6,5,91026.0,1
1,1,1,9,24,4,0,0,1,2,18,2,37241.0,16
1,0,1,9,12,4,0,4,1,0,7,7,37481.0,0
1,2,1,5,24,4,1,3,0,0,3,2,86028.0,1
1,2,0,2,5,4,1,5,0,0,4,3,43947.0,1
2,0,1,5,5,4,0,2,2,2,25,15,63691.0,10
3,1,1,9,24,4,1,2,3,2,15,12,74483.0,3
2,1,1,9,4,4,1,3,1,2,8,4,55764.0,4
1,1,1,9,13,4,1,2,1,0,12,9,50889.0,3
1,1,1,5,13,4,1,2,1,0,5,4,37481.0,1
2,1,1,8,16,4,1,5,1,0,7,5,71779.0,2
2,2,1,5,5,4,1,7,0,0,10,3,60000.0,7
1,1,1,3,6,4,1,3,0,1,5,3,77644.0,2
1,1,1,3,9,4,2,2,1,2,12,9,56757.0,3
1,2,1,9,9,4,1,2,1,0,5,3,46049.0,2
3,0,1,6,9,4,1,3,5,0,38,28,66396.0,10
2,0,1,4,9,4,1,3,1,0,23,20,128507.0,3
1,2,1,9,7,4,1,4,1,0,5,4,61041.0,1
1,0,1,9,2,7,1,7,0,0,4,2,45941.0,2
2,2,1,5,20,3,1,3,2,2,19,13,42836.0,6
1,0,1,5,7,4,1,3,1,2,16,9,99593.0,7
1,1,1,9,13,4,1,5,2,0,16,13,91026.0,3
2,1,1,1,16,2,1,7,3,2,24,9,197104.0,15
4,1,1,5,24,4,1,0,5,2,29,29,111724.0,0
2,1,1,5,24,4,1,2,1,2,21,15,148966.0,6
4,2,1,5,9,4,1,2,6,0,40,33,72821.0,7
1,1,1,1,9,2,1,6,1,0,10,8,139216.0,2
2,2,1,9,24,4,1,5,1,0,18,14,186207.0,4
2,2,1,5,8,2,1,3,3,2,20,20,61041.0,0
1,2,1,9,16,4,1,3,1,2,9,8,78000.0,1
2,0,1,9,9,4,1,2,1,2,29,23,58899.0,6
1,2,1,9,13,2,1,4,1,0,9,7,96381.0,2
1,1,1,9,24,4,1,1,1,0,7,5,59773.0,2
2,2,1,6,9,7,1,2,1,2,17,10,58899.0,7
1,1,1,10,21,4,1,5,1,2,12,9,77399.0,3
1,1,1,10,15,4,1,2,1,0,11,11,154042.0,0
1,2,1,5,9,4,1,3,1,2,20,6,74963.0,14
1,1,1,5,10,3,1,4,0,1,8,5,19387.0,3
1,1,1,9,10,4,1,7,1,0,16,10,38774.0,6
1,1,1,9,9,4,1,5,1,0,7,3,65860.0,4
0,1,1,9,10,3,2,0,0,0,6,2,16964.0,4
4,0,1,6,24,2,1,7,6,0,42,27,83173.0,15
1,2,1,9,12,5,1,2,2,0,12,10,38552.0,2
2,1,1,9,12,4,1,3,1,2,15,10,64254.0,5
2,1,1,4,24,3,1,2,2,2,15,11,121873.0,4
0,2,1,9,24,5,1,3,0,1,6,0,38483.0,6
1,2,1,9,15,4,1,4,0,0,8,3,70678.0,5
2,3,1,5,23,4,1,5,3,0,23,18,55000.0,5
2,1,1,5,9,4,1,0,2,2,10,3,72821.0,7
2,3,1,9,8,4,1,3,2,2,3,14,96381.0,-11
1,2,1,5,8,4,1,3,2,0,13,10,51403.0,3
2,3,1,9,20,4,1,7,1,0,15,10,48190.0,5
1,2,1,5,5,3,1,5,2,0,16,11,59142.0,5
1,1,1,9,9,4,1,3,1,1,8,5,46049.0,3
3,2,1,5,24,4,0,3,1,2,25,20,186207.0,5
0,0,1,9,12,4,1,0,0,0,3,1,16063.0,2
1,0,1,8,24,4,1,5,1,0,17,15,58097.0,2
2,0,1,9,21,4,1,4,1,0,10,8,54179.0,2
2,2,1,1,13,4,1,5,2,0,18,11,105323.0,7
1,2,1,5,24,3,1,5,1,0,15,10,155173.0,5
1,1,1,6,9,4,1,5,1,2,13,6,64254.0,7
2,1,1,5,1,4,2,2,1,0,27,21,53545.0,6
2,1,1,9,15,7,1,4,3,1,14,10,108736.0,4
1,1,1,5,16,4,0,0,2,1,12,10,71779.0,2
1,0,1,9,24,4,1,0,1,1,10,10,39724.0,0
1,1,1,5,24,2,1,3,3,2,8,8,105517.0,0
2,2,1,5,17,0,1,2,1,2,20,10,74963.0,10
2,1,1,9,24,4,1,3,1,2,20,16,146483.0,4
4,1,1,9,24,4,1,4,6,2,45,41,86897.0,4
0,1,1,5,6,4,1,2,1,1,5,0,69017.0,5
1,1,1,10,12,4,1,0,0,0,8,3,26772.0,5
2,2,1,9,9,4,0,2,2,2,25,12,101735.0,13
1,1,1,10,9,4,1,3,1,2,9,7,80317.0,2
1,2,1,7,8,4,1,3,0,2,10,5,64254.0,5
2,1,1,9,24,2,1,2,3,0,25,17,83173.0,8
2,0,1,5,21,4,1,5,1,0,25,20,67448.0,5
0,2,1,9,25,4,1,3,1,2,10,9,135000.0,1
4,2,1,6,9,4,1,2,1,0,32,27,107090.0,5
1,1,1,7,9,4,1,4,0,0,11,5,57828.0,6
1,0,1,5,22,4,1,2,0,0,7,3,110216.0,4
1,0,0,9,6,4,1,0,0,0,4,2,74768.0,2
1,3,1,6,15,4,1,4,1,0,15,5,69772.0,10
2,2,1,9,25,4,0,0,1,2,11,5,120000.0,6
1,0,1,9,9,3,1,1,2,1,14,13,74963.0,1
2,1,1,6,17,4,1,3,3,2,30,20,91026.0,10
2,0,1,7,21,4,1,3,3,2,25,18,138212.0,7
2,2,1,9,15,4,1,2,1,2,20,17,122327.0,3
2,2,1,10,24,6,1,1,2,2,17,12,117931.0,5
2,2,1,5,3,4,1,7,2,0,19,13,60863.0,6
1,1,1,9,9,6,1,5,0,0,10,5,64254.0,5
2,1,1,9,24,0,0,2,3,2,25,18,124138.0,7
0,0,1,9,21,4,1,2,0,0,5,0,39252.0,5
2,2,1,5,12,4,0,1,3,2,30,18,111373.0,12
1,1,1,5,19,4,1,3,1,0,15,5,23514.0,10
1,1,1,9,0,4,1,4,1,2,8,5,132208.0,3
1,1,1,5,24,4,1,2,2,2,16,12,129724.0,4
1,1,1,5,24,4,1,7,1,0,14,10,136552.0,4
2,2,1,9,10,4,1,0,1,2,23,17,96935.0,6
1,2,1,6,12,7,1,2,0,0,14,5,50332.0,9
3,2,1,9,15,4,1,2,5,1,31,26,63429.0,5
3,1,0,4,24,4,1,0,4,0,35,25,83173.0,10
2,1,1,4,11,4,0,3,3,0,23,19,187095.0,4
0,0,1,9,16,4,1,2,0,0,8,2,50245.0,6
1,1,1,9,8,3,1,2,1,0,8,6,51403.0,2
2,1,1,5,13,0,1,2,2,0,18,12,80317.0,6
1,1,1,8,1,4,1,3,2,0,17,11,71750.0,6
1,2,1,9,16,4,1,0,1,2,13,12,84000.0,1
0,1,1,8,10,4,1,1,0,2,4,2,24234.0,2
0,1,0,0,16,4,1,6,0,0,7,3,35889.0,4
2,0,1,5,24,4,1,2,4,2,23,22,80690.0,1
1,0,1,8,5,4,1,2,1,2,9,5,18197.0,4
0,1,1,5,13,6,1,4,0,0,6,1,54616.0,5
1,2,1,6,8,7,1,2,0,0,9,5,37481.0,4
3,2,1,9,9,4,1,2,5,0,40,29,107090.0,11
3,2,1,9,24,6,1,2,5,0,13,10,59586.0,3
0,0,1,8,13,5,1,3,0,0,6,3,41347.0,3
4,2,1,5,8,4,1,2,1,0,42,34,69608.0,8
1,0,1,9,9,4,0,0,1,0,10,6,107090.0,4
1,2,1,5,12,4,1,2,1,0,15,9,53545.0,6
2,1,1,9,2,4,1,5,1,0,21,18,42836.0,3
1,1,1,10,9,6,1,5,1,0,12,7,69608.0,5
1,2,1,2,9,7,1,5,0,0,14,6,87813.0,8
2,0,0,3,22,4,1,4,1,0,20,18,110216.0,2
2,3,1,5,1,4,2,0,2,0,30,13,74963.0,17
4,2,1,5,13,5,1,6,6,0,40,10,112444.0,30
1,2,1,9,8,4,1,2,1,0,9,7,59970.0,2
1,3,1,1,9,7,1,7,1,2,12,7,88884.0,5
1,1,1,8,16,4,1,6,1,2,10,7,60007.0,3
1,1,1,9,1,7,1,3,2,1,15,8,91026.0,7
1,2,1,8,23,4,0,3,2,2,16,11,101735.0,5
3,0,1,9,12,4,0,0,1,2,23,23,53545.0,0
1,0,1,9,9,4,1,1,1,2,8,7,74963.0,1
1,0,1,10,9,4,1,3,2,2,13,10,85672.0,3
3,1,0,0,25,4,1,5,1,2,20,8,115000.0,12
1,2,1,5,1,4,1,2,1,0,10,5,71215.0,5
2,1,1,5,9,4,1,1,1,2,10,7,80317.0,3
2,2,1,5,9,4,2,2,1,2,16,8,64254.0,8
1,0,1,9,7,0,1,3,1,0,9,6,69608.0,3
1,2,1,9,20,6,1,7,0,0,10,2,61041.0,8
1,1,1,9,9,4,1,5,1,0,17,11,117798.0,6
2,1,1,9,15,4,1,3,1,0,10,5,78833.0,5
1,1,1,9,13,4,1,2,1,1,16,10,58899.0,6
1,1,1,9,24,5,1,5,2,0,15,12,86897.0,3
1,2,1,8,8,4,1,2,1,1,9,8,58899.0,1
2,0,1,9,9,4,1,6,3,0,23,17,74963.0,6
2,0,1,9,12,4,1,5,1,0,30,22,42836.0,8
1,2,1,1,9,4,1,5,1,0,12,12,92097.0,0
3,2,1,7,21,4,1,6,1,1,20,20,69106.0,0
1,2,1,2,20,4,0,3,1,2,15,9,56757.0,6
1,2,1,5,22,4,2,3,1,0,13,3,108243.0,10
2,2,1,1,10,4,1,1,1,2,13,8,15752.0,5
2,2,1,7,20,3,1,2,3,2,21,16,57828.0,5
2,2,1,9,9,4,1,7,1,0,23,10,93168.0,13
2,2,1,7,9,7,1,2,4,1,25,18,65325.0,7
1,1,1,9,24,3,1,3,1,2,14,9,49655.0,5
3,1,1,9,14,4,1,2,3,0,25,20,94088.0,5
1,2,1,10,8,7,1,3,1,0,11,6,55687.0,5
2,0,1,5,24,7,1,2,4,0,25,21,122897.0,4
2,0,1,9,9,4,1,3,3,1,22,15,71750.0,7
1,2,1,2,6,7,1,3,0,0,5,4,71892.0,1
1,0,1,0,9,4,1,5,1,2,14,12,123153.0,2
1,1,1,9,9,4,1,5,1,2,8,5,80317.0,3
1,2,1,9,8,4,1,2,1,1,10,5,39623.0,5
2,1,1,9,4,1,1,7,2,0,22,11,78813.0,11
1,1,1,5,9,4,1,3,1,0,9,2,58899.0,7
2,1,1,5,15,4,1,3,1,0,14,8,77021.0,6
1,1,1,5,8,6,1,7,2,0,14,12,61041.0,2
1,2,1,5,8,4,1,7,1,0,7,1,53009.0,6
1,2,1,5,8,4,1,0,1,0,10,8,69608.0,2
1,1,1,1,0,4,1,5,1,0,9,7,132208.0,2
2,2,1,4,8,4,1,1,1,0,25,20,40694.0,5
1,2,1,2,16,2,1,7,1,0,15,10,47852.0,5
1,0,1,6,2,7,1,7,0,0,4,2,53545.0,2
1,1,1,9,9,4,1,1,1,2,18,8,82459.0,10
1,1,1,9,24,4,1,3,1,2,13,10,99311.0,3
1,2,1,9,15,4,1,2,0,1,7,2,55274.0,5
1,2,1,4,2,4,1,2,0,1,10,4,53545.0,6
2,0,1,3,21,4,1,2,1,0,10,6,64499.0,4
1,1,1,9,13,1,1,2,0,0,10,2,50458.0,8
3,2,1,6,24,7,1,3,4,1,37,23,105517.0,14
1,2,1,9,13,4,1,3,0,0,9,6,82459.0,3
1,1,1,7,9,7,1,3,1,1,7,3,64254.0,4
3,2,1,9,5,4,1,1,4,1,30,20,36395.0,10
3,1,1,9,18,2,1,3,4,0,39,24,83423.0,15
1,2,1,9,15,7,1,5,1,0,12,6,73396.0,6
2,1,1,5,24,6,1,4,3,0,27,19,148966.0,8
1,1,1,9,24,4,1,3,1,2,1,1,37241.0,0
2,1,1,4,24,3,1,3,2,2,17,13,117931.0,4
2,2,1,2,21,4,1,0,4,0,22,17,110570.0,5
2,2,1,2,12,4,1,4,1,2,24,8,47119.0,16
1,2,1,9,20,4,1,5,0,0,10,5,30521.0,5
1,2,1,5,5,4,0,4,1,0,11,6,81888.0,5
2,1,1,8,12,4,1,7,1,0,15,9,44978.0,6
0,2,1,2,20,4,1,3,1,1,10,1,23560.0,9
1,2,1,5,8,3,1,3,1,0,12,7,62112.0,5
2,0,1,9,11,6,1,2,2,0,13,13,160367.0,0
3,2,1,9,5,4,1,1,5,1,35,31,56867.0,4
1,2,1,5,8,4,0,0,1,2,12,10,62112.0,2
3,0,1,9,21,4,1,0,3,1,30,30,36857.0,0
2,1,1,5,9,2,1,5,1,0,11,9,93168.0,2
1,2,1,4,9,4,1,2,1,0,16,10,85672.0,6
1,2,1,9,8,4,1,0,0,2,7,4,48190.0,3
1,1,1,9,14,4,1,4,0,1,7,3,42492.0,4
2,1,1,9,24,4,1,2,3,0,15,10,63310.0,5
3,3,1,9,24,4,1,7,1,2,35,25,148966.0,10
2,0,1,5,21,4,1,7,1,0,33,14,73713.0,19
3,1,1,7,9,4,1,3,3,2,20,20,78175.0,0
1,0,1,8,24,4,1,5,2,2,13,12,95586.0,1
3,0,1,9,12,4,1,1,4,0,25,25,69608.0,0
2,2,1,10,9,7,1,4,1,2,22,10,92900.0,12
2,2,1,9,25,2,1,5,2,0,18,13,135000.0,5
2,2,1,9,24,4,1,3,1,0,14,9,85035.0,5
1,2,0,0,12,4,1,7,0,2,12,2,48190.0,10
1,2,1,5,1,4,1,2,1,0,13,7,71536.0,6
3,0,1,9,9,4,1,2,4,2,30,22,56865.0,8
1,2,1,9,16,4,1,2,1,0,8,5,34095.0,3
3,0,1,7,9,4,0,0,1,0,35,25,107090.0,10
1,0,1,5,4,7,1,4,2,2,16,11,178443.0,5
0,2,1,8,8,4,1,3,1,0,10,8,48190.0,2
1,1,1,5,15,4,1,2,2,0,18,12,108736.0,6
2,3,1,9,10,4,1,3,2,0,14,10,16964.0,4
2,1,0,0,0,4,1,7,1,2,20,18,162616.0,2
2,1,1,8,13,4,1,5,2,0,15,15,174556.0,0
1,2,1,9,8,3,1,2,1,0,11,8,69608.0,3
2,0,1,6,8,1,1,2,3,0,20,17,42836.0,3
1,2,1,9,2,0,1,3,1,0,17,10,80317.0,7
1,1,1,5,7,4,1,3,1,1,21,6,53545.0,15
2,2,1,6,13,4,1,5,2,0,18,12,85672.0,6
1,2,1,3,19,4,1,6,1,0,8,8,74254.0,0
2,0,1,9,1,4,1,0,1,1,24,19,77212.0,5
2,2,1,5,21,4,1,6,1,1,9,9,74483.0,0
1,1,1,9,25,5,1,5,1,2,10,6,96000.0,4
0,1,1,9,9,4,1,3,1,2,6,0,53384.0,6
1,1,1,9,13,4,1,2,1,1,10,7,107090.0,3
2,2,1,5,13,7,1,5,3,0,28,8,96381.0,20
0,1,1,5,10,7,1,2,0,1,8,0,16964.0,8
3,1,1,9,24,7,1,2,4,2,38,22,54621.0,16
1,1,1,6,24,4,1,2,2,2,17,14,85035.0,3
1,3,1,5,20,4,1,1,0,1,6,4,19276.0,2
3,1,1,3,15,3,1,4,4,0,25,23,77927.0,2
1,1,1,9,13,4,1,0,1,1,12,6,53545.0,6
1,2,1,9,8,4,1,5,1,0,13,7,66396.0,6
1,0,1,9,24,4,1,3,1,2,8,8,90621.0,0
1,0,1,10,9,6,1,2,1,2,12,9,113515.0,3
0,0,1,9,9,4,1,1,0,0,5,3,58899.0,2
2,3,0,2,1,4,1,3,1,0,7,7,64254.0,0
2,0,1,9,9,4,1,3,0,0,10,3,53545.0,7
2,0,1,9,12,4,1,2,2,0,20,13,29985.0,7
3,1,1,1,25,5,1,7,0,2,32,3,73000.0,29
0,1,0,0,13,4,1,2,1,0,5,2,37481.0,3
1,2,1,6,24,4,1,6,1,0,15,10,108036.0,5
3,1,0,4,12,4,1,2,5,0,34,29,65325.0,5
0,0,1,9,13,4,1,3,1,0,5,5,48190.0,0
1,2,1,1,8,4,1,3,0,0,6,5,48190.0,1
2,2,1,6,16,4,1,5,1,0,21,14,59815.0,7
3,2,1,9,13,4,1,0,4,0,28,23,86046.0,5
1,2,1,5,9,2,1,3,1,0,10,7,86207.0,3
1,2,1,9,8,4,2,3,1,0,12,8,40694.0,4
2,1,1,9,22,6,1,3,2,1,17,15,121238.0,2
2,2,1,1,8,4,1,7,1,0,20,15,67466.0,5
2,0,1,9,13,6,1,4,2,0,22,15,100129.0,7
3,1,1,8,20,4,1,2,4,0,35,22,48190.0,13
1,0,1,5,9,4,1,3,0,2,6,3,57828.0,3
0,1,1,9,13,4,1,0,0,1,8,3,21418.0,5
1,1,1,5,9,4,1,5,0,0,8,4,58899.0,4
3,1,1,5,13,2,2,2,4,0,30,23,64254.0,7
2,2,1,9,1,4,1,0,1,2,15,13,74963.0,2
2,1,1,0,0,4,1,7,4,0,28,23,196990.0,5
3,1,1,0,24,4,1,5,6,2,37,30,136552.0,7
4,1,1,7,24,7,1,3,5,0,30,27,83173.0,3
1,1,1,6,0,4,1,0,1,1,11,6,60816.0,5
2,1,1,9,25,4,1,4,1,0,25,15,181000.0,10
1,2,1,9,8,4,1,3,1,1,13,6,47119.0,7
3,2,1,3,22,4,2,3,3,0,22,17,143281.0,5
1,1,1,5,13,4,1,3,1,1,11,8,85672.0,3
2,2,1,3,24,4,1,2,1,2,23,14,84414.0,9
0,0,1,8,2,7,1,3,0,0,4,1,33412.0,3
2,2,1,5,9,4,1,0,4,2,24,15,89955.0,9
2,2,1,5,24,4,1,3,2,0,10,4,124138.0,6
0,1,1,5,25,4,1,7,1,0,6,1,180000.0,5
2,1,1,3,25,4,1,5,1,0,17,15,140000.0,2
1,1,1,10,20,4,1,2,1,2,10,6,66396.0,4
2,3,1,5,13,2,1,3,1,2,10,8,48190.0,2
2,1,1,4,24,4,1,1,4,2,23,18,68276.0,5
2,1,1,5,24,4,1,2,1,2,10,10,117931.0,0
1,1,1,10,5,4,0,3,1,0,10,5,45494.0,5
0,1,1,9,9,4,1,3,0,0,5,3,56757.0,2
2,3,1,7,8,4,1,6,1,0,37,16,96381.0,21
1,1,1,5,9,5,1,2,2,2,16,14,96381.0,2
1,0,1,8,19,4,1,6,1,0,9,5,27227.0,4
1,0,1,9,12,3,1,3,0,0,2,3,22489.0,-1
1,1,1,9,9,4,1,0,0,2,8,2,53498.0,6
2,0,1,9,9,4,1,2,2,1,24,12,62112.0,12
1,1,1,0,16,4,1,2,1,0,11,8,52638.0,3
2,1,1,5,24,4,1,5,1,2,15,6,53379.0,9
0,1,1,9,24,4,1,2,0,0,2,0,34883.0,2
4,1,1,9,14,4,1,2,1,1,40,37,121404.0,3
1,1,1,9,9,4,1,5,1,0,10,5,65860.0,5
1,0,1,5,18,2,1,4,1,2,14,8,42006.0,6
3,2,1,9,24,3,1,3,3,0,35,20,95586.0,15
1,2,1,7,8,4,1,3,1,0,11,5,48190.0,6
1,0,1,9,25,2,1,7,1,0,20,8,200000.0,12
1,0,1,9,21,4,1,2,1,0,11,8,53442.0,3
2,1,1,10,13,4,1,7,2,2,15,11,133862.0,4
1,1,1,8,17,4,1,2,0,2,11,5,48190.0,6
1,2,1,0,8,4,1,2,1,2,15,7,107090.0,8
1,0,1,9,22,4,1,2,1,0,15,11,106359.0,4
1,1,1,9,0,2,1,2,2,0,14,12,85935.0,2
1,2,1,9,4,4,1,7,0,2,9,1,74351.0,8
2,0,1,9,9,4,1,3,2,1,14,12,61041.0,2
1,0,1,5,9,4,1,2,1,2,7,4,80317.0,3
1,3,1,5,10,4,1,2,1,0,12,6,12359.0,6
3,2,1,9,0,4,1,7,1,0,29,25,118987.0,4
1,1,1,9,24,2,1,3,1,0,6,6,68276.0,0
2,1,1,6,24,4,1,3,2,2,28,15,58345.0,13
0,0,1,5,19,0,1,1,0,1,5,5,14851.0,0
1,2,1,1,9,4,1,7,1,2,11,4,94239.0,7
1,1,1,9,24,4,1,1,0,2,8,4,37241.0,4
4,2,1,5,12,4,1,0,1,0,37,35,64254.0,2
2,2,1,2,13,4,1,5,1,0,13,9,85672.0,4
1,2,1,5,2,4,1,4,0,0,5,3,59970.0,2
1,1,1,9,13,4,1,0,2,0,15,12,69608.0,3
1,0,1,5,16,4,0,2,1,1,18,9,47852.0,9
2,2,1,5,15,4,1,2,2,0,17,12,163103.0,5
1,1,1,5,24,4,1,7,2,0,15,11,71379.0,4
0,1,0,5,18,2,1,5,0,2,7,2,24080.0,5
1,1,1,6,24,4,1,0,1,2,4,4,43448.0,0
1,2,1,8,16,4,1,4,1,2,15,9,66036.0,6
3,2,1,9,9,4,1,5,1,0,20,18,96381.0,2
2,1,1,10,10,5,1,3,2,0,14,16,48468.0,-2
0,0,1,5,19,4,1,6,0,0,5,2,20791.0,3
3,0,1,9,17,3,1,0,4,2,30,25,19276.0,5
1,1,1,0,16,4,1,1,1,2,17,7,35889.0,10
2,2,1,6,17,4,1,7,3,1,24,16,25701.0,8
1,0,1,1,9,4,1,1,1,0,13,7,69608.0,6
3,1,1,9,3,4,1,3,1,1,30,25,34489.0,5
2,1,1,9,7,4,1,5,1,1,21,18,69608.0,3
0,1,1,5,10,4,1,3,1,0,2,1,10905.0,1
2,2,1,9,9,4,1,2,2,2,30,14,80317.0,16
1,2,1,10,10,4,1,3,1,2,9,6,23022.0,3
2,1,1,9,24,4,1,3,3,2,28,16,145242.0,12
1,0,1,9,5,4,1,3,1,0,14,9,50043.0,5
2,1,1,9,7,4,1,3,1,0,9,7,71750.0,2
1,1,1,5,24,4,1,6,1,2,10,7,90621.0,3
1,2,1,6,24,4,1,7,0,0,15,4,74483.0,11
3,2,1,5,24,5,1,3,4,0,40,17,70759.0,23
1,2,1,8,8,3,1,1,0,0,5,3,47119.0,2
1,2,1,7,8,4,1,2,1,0,9,2,74963.0,7
2,1,1,8,9,4,1,3,3,2,20,16,75819.0,4
2,1,1,9,10,4,1,1,2,2,16,12,96935.0,4
2,2,1,4,5,4,1,7,3,2,25,16,90987.0,9
1,0,1,9,22,4,1,2,0,0,7,4,118207.0,3
2,0,1,9,4,4,0,0,1,2,24,22,148703.0,2
2,1,1,9,4,4,1,3,1,0,12,9,74351.0,3
4,0,1,5,25,2,1,2,4,2,45,24,150000.0,21
1,2,1,7,9,4,1,3,1,0,20,9,69608.0,11
2,1,1,5,2,4,1,2,1,0,13,10,47119.0,3
2,1,1,8,24,4,1,7,1,0,27,25,186207.0,2
1,0,1,8,3,4,1,1,0,2,2,2,11564.0,0
2,2,1,2,16,4,1,6,2,2,11,9,43067.0,2
4,0,1,9,4,4,1,5,1,1,35,30,74351.0,5
1,1,1,5,24,4,1,3,1,2,10,7,78207.0,3
3,1,1,1,20,4,1,6,4,2,25,23,58899.0,2
1,2,1,9,8,4,1,2,1,0,16,10,55687.0,6
2,1,1,10,11,4,1,7,1,2,12,8,173731.0,4
2,1,1,9,0,2,1,2,2,0,18,14,95851.0,4
1,0,1,9,24,4,1,1,1,0,8,8,45621.0,0
1,1,1,9,7,4,1,1,1,1,18,9,53545.0,9
2,1,1,5,3,4,1,1,3,2,16,16,36518.0,0
2,2,1,5,24,6,1,5,2,2,15,12,130345.0,3
1,1,1,5,19,4,1,2,0,0,15,4,25593.0,11
1,1,1,9,9,4,1,6,1,2,6,3,98522.0,3
2,1,1,6,15,4,1,2,1,0,18,15,77021.0,3
1,0,1,9,8,4,1,0,2,0,14,6,25701.0,8
2,0,1,5,21,4,1,3,3,2,29,18,67263.0,11
3,2,1,6,22,4,1,3,1,0,27,22,141077.0,5
2,1,1,9,24,5,1,2,4,2,20,15,87517.0,5
0,2,1,9,8,4,1,0,1,0,7,2,15421.0,5
3,3,1,6,16,4,1,7,1,0,20,20,71779.0,0
1,2,1,2,24,4,1,2,1,2,3,3,62069.0,0
1,2,1,9,2,4,1,3,1,1,16,11,64254.0,5
1,1,1,9,13,4,1,2,2,0,11,15,50118.0,-4
1,2,1,9,1,4,1,4,1,0,9,6,58471.0,3
1,0,1,6,16,4,1,7,1,2,12,7,71779.0,5
1,0,1,8,24,6,1,2,1,1,8,6,33517.0,2
1,1,1,8,9,5,2,2,0,0,14,2,29717.0,12
2,2,1,3,17,4,1,3,2,2,15,11,146713.0,4
2,1,1,6,0,3,1,3,4,0,27,22,89240.0,5
3,2,1,9,22,4,2,2,1,0,23,20,145485.0,3
1,1,1,9,9,3,1,7,0,0,5,3,82459.0,2
3,2,1,9,9,4,1,2,3,0,26,20,62112.0,6
1,1,1,9,13,4,1,0,0,0,6,3,58899.0,3
1,2,1,7,5,7,1,0,0,0,7,1,38215.0,6
3,1,1,9,24,4,1,0,5,2,38,33,93104.0,5
1,1,1,8,10,4,1,3,1,2,14,8,10178.0,6
1,1,1,9,15,4,1,2,1,1,7,2,58898.0,5
1,2,1,5,21,4,1,2,1,0,7,1,50678.0,6
1,0,1,3,8,2,1,4,0,0,7,1,55687.0,6
1,2,1,7,15,4,1,5,1,1,8,1,50290.0,7
0,0,1,9,6,2,1,0,0,1,7,2,60390.0,5
0,0,1,9,21,4,1,3,1,0,8,2,41464.0,6
2,0,1,10,12,4,1,2,2,0,20,15,46049.0,5
0,2,1,5,24,4,1,2,1,0,7,2,59586.0,5
1,2,1,5,24,4,1,2,0,2,12,5,77586.0,7
2,0,1,5,6,4,1,1,2,1,20,15,90584.0,5
2,1,1,5,10,7,1,3,2,0,17,14,14540.0,3
1,2,1,9,13,4,1,0,1,0,15,8,64254.0,7
2,0,1,9,11,4,1,2,2,0,12,11,118672.0,1
1,1,1,5,9,4,1,2,1,2,16,9,96381.0,7
1,2,1,6,19,4,1,7,0,2,7,2,14851.0,5
1,3,1,9,19,4,1,1,1,1,9,5,42077.0,4
2,1,1,9,25,4,1,7,1,2,20,1,120000.0,19
2,2,1,8,5,6,0,2,2,2,4,3,44766.0,1
